scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.01022604951560818,0.293782087849401,0.7851135730743408
s1_random_1_percent,0.01022604951560818,0.2954934398174558,0.7837719917297363
s1_random_1_percent,0.010584858270541802,0.2954934398174558,0.7836637496948242
s1_random_1_percent,0.010584858270541802,0.29720479178551057,0.7821986675262451
s1_random_1_percent,0.010943667025475421,0.29720479178551057,0.7818205952644348
s1_random_1_percent,0.010943667025475421,0.30119794637763836,0.7784361839294434
s1_random_1_percent,0.011302475780409042,0.30119794637763836,0.7777283787727356
s1_random_1_percent,0.011302475780409042,0.30690245293782087,0.7728061676025391
s1_random_1_percent,0.011481880157875853,0.30690245293782087,0.7727336287498474
s1_random_1_percent,0.011481880157875853,0.3080433542498574,0.7724713087081909
s1_random_1_percent,0.011840688912809472,0.3080433542498574,0.7713009119033813
s1_random_1_percent,0.012199497667743094,0.3080433542498574,0.7712478041648865
s1_random_1_percent,0.012199497667743094,0.31260695949800343,0.7676875591278076
s1_random_1_percent,0.012378902045209902,0.31260695949800343,0.7674681544303894
s1_random_1_percent,0.012378902045209902,0.3154592127780947,0.766879677772522
s1_random_1_percent,0.012378902045209902,0.3166001140901312,0.7667449712753296
s1_random_1_percent,0.012378902045209902,0.3194523673702225,0.7661288976669312
s1_random_1_percent,0.012558306422676713,0.3194523673702225,0.7653365135192871
s1_random_1_percent,0.012558306422676713,0.32287507130633203,0.7639992833137512
s1_random_1_percent,0.012737710800143524,0.32287507130633203,0.762892484664917
s1_random_1_percent,0.012737710800143524,0.32344552196235027,0.762774646282196
s1_random_1_percent,0.012917115177610334,0.32344552196235027,0.7624413967132568
s1_random_1_percent,0.012917115177610334,0.3240159726183685,0.7622560262680054
s1_random_1_percent,0.013096519555077143,0.3240159726183685,0.7620691657066345
s1_random_1_percent,0.013096519555077143,0.32458642327438675,0.7616230845451355
s1_random_1_percent,0.013275923932543954,0.32458642327438675,0.7615530490875244
s1_random_1_percent,0.013275923932543954,0.32743867655447806,0.7593832612037659
s1_random_1_percent,0.013455328310010764,0.32743867655447806,0.758778989315033
s1_random_1_percent,0.013455328310010764,0.3302909298345693,0.7578298449516296
s1_random_1_percent,0.013634732687477575,0.3302909298345693,0.7578001618385315
s1_random_1_percent,0.013634732687477575,0.33086138049058755,0.7576554417610168
s1_random_1_percent,0.013814137064944384,0.33086138049058755,0.7562639713287354
s1_random_1_percent,0.013814137064944384,0.3314318311466058,0.755977988243103
s1_random_1_percent,0.014172945819878005,0.3314318311466058,0.7555174827575684
s1_random_1_percent,0.014172945819878005,0.3354249857387336,0.7529245615005493
s1_random_1_percent,0.014172945819878005,0.3365658870507701,0.7527540326118469
s1_random_1_percent,0.014352350197344816,0.33713633770678836,0.7525768280029297
s1_random_1_percent,0.014352350197344816,0.3394181403308614,0.7512359023094177
s1_random_1_percent,0.014711158952278435,0.3394181403308614,0.7499834299087524
s1_random_1_percent,0.014711158952278435,0.34112949229891615,0.7477049231529236
s1_random_1_percent,0.014890563329745246,0.34112949229891615,0.746250331401825
s1_random_1_percent,0.014890563329745246,0.34455219623502564,0.7447850704193115
s1_random_1_percent,0.015069967707212056,0.34512264689104394,0.7446397542953491
s1_random_1_percent,0.015069967707212056,0.34854535082715343,0.7427160739898682
s1_random_1_percent,0.015249372084678867,0.34854535082715343,0.7423520088195801
s1_random_1_percent,0.015249372084678867,0.34968625213918997,0.7422835230827332
s1_random_1_percent,0.015608180839612486,0.34968625213918997,0.7410258054733276
s1_random_1_percent,0.015608180839612486,0.3525385054192812,0.7398016452789307
s1_random_1_percent,0.015966989594546108,0.3525385054192812,0.7390260696411133
s1_random_1_percent,0.015966989594546108,0.35367940673131776,0.7383666038513184
s1_random_1_percent,0.016146393972012917,0.35367940673131776,0.7372008562088013
s1_random_1_percent,0.016146393972012917,0.35482030804335424,0.7353436946868896
s1_random_1_percent,0.01632579834947973,0.35482030804335424,0.7348245978355408
s1_random_1_percent,0.01632579834947973,0.356531660011409,0.7333436608314514
s1_random_1_percent,0.016505202726946538,0.356531660011409,0.73304283618927
s1_random_1_percent,0.016505202726946538,0.35881346263548203,0.7304480075836182
s1_random_1_percent,0.016684607104413347,0.35881346263548203,0.7296213507652283
s1_random_1_percent,0.016684607104413347,0.35938391329150027,0.7291996479034424
s1_random_1_percent,0.01686401148188016,0.35938391329150027,0.7284327149391174
s1_random_1_percent,0.01686401148188016,0.3616657159155733,0.7280580401420593
s1_random_1_percent,0.017043415859346968,0.3616657159155733,0.7280502319335938
s1_random_1_percent,0.017043415859346968,0.3628066172276098,0.7276617288589478
s1_random_1_percent,0.017222820236813777,0.3628066172276098,0.7269455194473267
s1_random_1_percent,0.017222820236813777,0.3667997718197376,0.7248198986053467
s1_random_1_percent,0.018119842124147828,0.3667997718197376,0.7233193516731262
s1_random_1_percent,0.018119842124147828,0.3685111237877924,0.7223309278488159
s1_random_1_percent,0.01847865087908145,0.3685111237877924,0.7222782969474792
s1_random_1_percent,0.01847865087908145,0.3690815744438106,0.7217190265655518
s1_random_1_percent,0.018658055256548258,0.3690815744438106,0.7208232879638672
s1_random_1_percent,0.018658055256548258,0.3702224757558471,0.7206514477729797
s1_random_1_percent,0.01901686401148188,0.3702224757558471,0.7203357219696045
s1_random_1_percent,0.01901686401148188,0.3707929264118654,0.7203158140182495
s1_random_1_percent,0.0193756727664155,0.3707929264118654,0.719658613204956
s1_random_1_percent,0.0193756727664155,0.37592698231602967,0.7170870900154114
s1_random_1_percent,0.01955507714388231,0.37592698231602967,0.7166652083396912
s1_random_1_percent,0.01955507714388231,0.3764974329720479,0.7164273858070374
s1_random_1_percent,0.019734481521349122,0.3764974329720479,0.7157159447669983
s1_random_1_percent,0.019734481521349122,0.3782087849401027,0.7149168848991394
s1_random_1_percent,0.01991388589881593,0.3782087849401027,0.7146413326263428
s1_random_1_percent,0.01991388589881593,0.3787792355961209,0.7146368026733398
s1_random_1_percent,0.020093290276282743,0.3787792355961209,0.7141972780227661
