scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.011661284535342662,0.29264118653736454,0.7955945134162903
s1_random_1_percent,0.011661284535342662,0.29492298916143755,0.794901430606842
s1_random_1_percent,0.011840688912809472,0.29492298916143755,0.7945972681045532
s1_random_1_percent,0.011840688912809472,0.3034797490017114,0.7919977903366089
s1_random_1_percent,0.012020093290276283,0.3034797490017114,0.791958212852478
s1_random_1_percent,0.012020093290276283,0.3040501996577296,0.7919254302978516
s1_random_1_percent,0.012378902045209902,0.3040501996577296,0.790982723236084
s1_random_1_percent,0.012378902045209902,0.30633200228180263,0.7873615026473999
s1_random_1_percent,0.012558306422676713,0.30633200228180263,0.7864469289779663
s1_random_1_percent,0.012558306422676713,0.3097547062179121,0.7837920188903809
s1_random_1_percent,0.012737710800143524,0.3097547062179121,0.7837152481079102
s1_random_1_percent,0.012737710800143524,0.3114660581859669,0.781175971031189
s1_random_1_percent,0.012917115177610334,0.3114660581859669,0.7801457047462463
s1_random_1_percent,0.012917115177610334,0.3137478608100399,0.7770311832427979
s1_random_1_percent,0.013096519555077143,0.3143183114660582,0.7769007086753845
s1_random_1_percent,0.013096519555077143,0.31602966343411293,0.774627685546875
s1_random_1_percent,0.013455328310010764,0.31602966343411293,0.7737476825714111
s1_random_1_percent,0.013455328310010764,0.31831146605818594,0.7705291509628296
s1_random_1_percent,0.013993541442411194,0.31831146605818594,0.7693967819213867
s1_random_1_percent,0.013993541442411194,0.31888191671420424,0.7693639993667603
s1_random_1_percent,0.013993541442411194,0.3200228180262407,0.769267737865448
s1_random_1_percent,0.013993541442411194,0.32059326868225896,0.768507182598114
s1_random_1_percent,0.014172945819878005,0.32116371933827725,0.7684287428855896
s1_random_1_percent,0.014172945819878005,0.32458642327438675,0.7668750882148743
s1_random_1_percent,0.014352350197344816,0.32458642327438675,0.7666343450546265
s1_random_1_percent,0.014352350197344816,0.3257273245864233,0.7662925124168396
s1_random_1_percent,0.014531754574811625,0.3257273245864233,0.7660814523696899
s1_random_1_percent,0.014531754574811625,0.3262977752424415,0.7656159400939941
s1_random_1_percent,0.014531754574811625,0.32743867655447806,0.7653658390045166
s1_random_1_percent,0.014890563329745246,0.32743867655447806,0.7650651335716248
s1_random_1_percent,0.014890563329745246,0.3280091272104963,0.7649962306022644
s1_random_1_percent,0.015069967707212056,0.3280091272104963,0.7644442915916443
s1_random_1_percent,0.015069967707212056,0.33086138049058755,0.7625365257263184
s1_random_1_percent,0.015249372084678867,0.33086138049058755,0.7617745995521545
s1_random_1_percent,0.015249372084678867,0.3359954363947519,0.760132908821106
s1_random_1_percent,0.015787585217079295,0.3359954363947519,0.7576526999473572
s1_random_1_percent,0.015787585217079295,0.33713633770678836,0.7572422027587891
s1_random_1_percent,0.015966989594546108,0.33713633770678836,0.7571194767951965
s1_random_1_percent,0.015966989594546108,0.33884768967484313,0.7557873129844666
s1_random_1_percent,0.01632579834947973,0.33884768967484313,0.7549948692321777
s1_random_1_percent,0.01632579834947973,0.34455219623502564,0.751955509185791
s1_random_1_percent,0.016505202726946538,0.34455219623502564,0.7513394355773926
s1_random_1_percent,0.016505202726946538,0.34512264689104394,0.7509533762931824
s1_random_1_percent,0.016684607104413347,0.34512264689104394,0.7504841089248657
s1_random_1_percent,0.016684607104413347,0.3479749001711352,0.7493548393249512
s1_random_1_percent,0.01686401148188016,0.3479749001711352,0.7490280866622925
s1_random_1_percent,0.01686401148188016,0.35139760410724474,0.7479154467582703
s1_random_1_percent,0.017043415859346968,0.35139760410724474,0.7478652000427246
s1_random_1_percent,0.017043415859346968,0.3525385054192812,0.7474058866500854
s1_random_1_percent,0.017222820236813777,0.3525385054192812,0.747040867805481
s1_random_1_percent,0.017222820236813777,0.35310895607529946,0.7467766404151917
s1_random_1_percent,0.01740222461428059,0.35310895607529946,0.7455412745475769
s1_random_1_percent,0.01740222461428059,0.3553907586993725,0.7444381713867188
s1_random_1_percent,0.017581628991747398,0.3553907586993725,0.7442230582237244
s1_random_1_percent,0.017581628991747398,0.35710211066742725,0.7425763010978699
s1_random_1_percent,0.01829924650161464,0.35710211066742725,0.7405902147293091
s1_random_1_percent,0.01829924650161464,0.35995436394751856,0.7385712265968323
s1_random_1_percent,0.01901686401148188,0.35995436394751856,0.7377485036849976
s1_random_1_percent,0.01901686401148188,0.3605248146035368,0.7375084161758423
s1_random_1_percent,0.01919626838894869,0.3605248146035368,0.736137866973877
s1_random_1_percent,0.01919626838894869,0.3628066172276098,0.7345267534255981
s1_random_1_percent,0.0193756727664155,0.3628066172276098,0.7345216870307922
s1_random_1_percent,0.0193756727664155,0.36508841985168283,0.7316943407058716
s1_random_1_percent,0.01955507714388231,0.36508841985168283,0.7311685085296631
s1_random_1_percent,0.01955507714388231,0.37136337706788364,0.7282766699790955
s1_random_1_percent,0.01991388589881593,0.37136337706788364,0.7282276153564453
s1_random_1_percent,0.01991388589881593,0.3730747290359384,0.72734534740448
s1_random_1_percent,0.020272694653749552,0.3730747290359384,0.7261766195297241
s1_random_1_percent,0.020272694653749552,0.3782087849401027,0.7233554720878601
s1_random_1_percent,0.020810907786149982,0.3782087849401027,0.7223447561264038
s1_random_1_percent,0.020810907786149982,0.37992013690815746,0.7218126654624939
s1_random_1_percent,0.02099031216361679,0.37992013690815746,0.7213242053985596
s1_random_1_percent,0.02099031216361679,0.3867655447803765,0.7197683453559875
s1_random_1_percent,0.021349120918550412,0.3867655447803765,0.7190250158309937
s1_random_1_percent,0.021349120918550412,0.3884768967484313,0.7187770009040833
s1_random_1_percent,0.021528525296017224,0.3884768967484313,0.7183602452278137
s1_random_1_percent,0.021528525296017224,0.39189960068454077,0.7167607545852661
s1_random_1_percent,0.021707929673484033,0.39189960068454077,0.7164227962493896
s1_random_1_percent,0.021707929673484033,0.3953223046206503,0.7158997058868408
s1_random_1_percent,0.021887334050950842,0.3953223046206503,0.7157206535339355
s1_random_1_percent,0.021887334050950842,0.3970336565887051,0.7154120206832886
