seed,false_positive_rate,true_positive_rate,threshold
42,0.043415859346968066,0.5373645179691957,0.5981400012969971
42,0.043774668101901684,0.5373645179691957,0.5958890914916992
42,0.043774668101901684,0.5385054192812322,0.5952115654945374
42,0.0439540724793685,0.5385054192812322,0.5948908925056458
42,0.0439540724793685,0.5419281232173417,0.5938352346420288
42,0.04413347685683531,0.5419281232173417,0.5936387181282043
42,0.04413347685683531,0.5430690245293782,0.5933415293693542
42,0.04449228561176893,0.5430690245293782,0.5929789543151855
42,0.04449228561176893,0.5442099258414147,0.5917432308197021
42,0.04520990312163617,0.5442099258414147,0.5880577564239502
42,0.04520990312163617,0.5447803764974329,0.5879496335983276
42,0.04538930749910298,0.5447803764974329,0.5873154401779175
42,0.04538930749910298,0.5464917284654878,0.5872286558151245
42,0.04538930749910298,0.5476326297775242,0.5871638655662537
42,0.04538930749910298,0.5487735310895607,0.5866341590881348
42,0.04628632938643703,0.5487735310895607,0.5851139426231384
42,0.04628632938643703,0.5499144324015972,0.5846287608146667
42,0.04682454251883746,0.5499144324015972,0.5833151936531067
42,0.04682454251883746,0.551625784369652,0.5809424519538879
42,0.04718335127377108,0.551625784369652,0.5807035565376282
42,0.04718335127377108,0.5521962350256703,0.5799327492713928
42,0.0475421600287047,0.5521962350256703,0.5793642401695251
42,0.0475421600287047,0.5533371363377068,0.578811526298523
42,0.04772156440617151,0.5533371363377068,0.5785674452781677
42,0.04790096878363832,0.553907586993725,0.5784161686897278
42,0.04790096878363832,0.5550484883057616,0.5779621005058289
42,0.04808037316110513,0.5550484883057616,0.5767739415168762
42,0.04808037316110513,0.5567598402738163,0.5760271549224854
42,0.04843918191603875,0.5567598402738163,0.575019359588623
42,0.04843918191603875,0.558471192241871,0.5745279788970947
42,0.048797990670972374,0.558471192241871,0.5742946863174438
42,0.048797990670972374,0.5590416428978894,0.573964536190033
42,0.04897739504843918,0.5590416428978894,0.5733146071434021
42,0.04897739504843918,0.5601825442099259,0.5728779435157776
42,0.0493362038033728,0.5601825442099259,0.572460949420929
42,0.0493362038033728,0.5607529948659441,0.5718562006950378
42,0.04951560818083961,0.5607529948659441,0.5714608430862427
42,0.04951560818083961,0.5636052481460354,0.5705093145370483
42,0.049695012558306426,0.5636052481460354,0.5704882740974426
42,0.049695012558306426,0.5647461494580719,0.5696364045143127
42,0.049695012558306426,0.5653166001140901,0.5695003271102905
42,0.05023322569070685,0.5653166001140901,0.5684436559677124
42,0.05023322569070685,0.5658870507701084,0.5681918263435364
42,0.05041263006817366,0.5658870507701084,0.5678910613059998
42,0.05041263006817366,0.5670279520821448,0.5671746730804443
42,0.05059203444564048,0.5670279520821448,0.5671519041061401
42,0.05059203444564048,0.5681688533941814,0.5670963525772095
42,0.050771438823107286,0.5681688533941814,0.5669755935668945
42,0.050771438823107286,0.5698802053622362,0.565824031829834
42,0.051130247578040904,0.5698802053622362,0.5656781792640686
42,0.051130247578040904,0.5710211066742726,0.5646809339523315
42,0.051847865087908146,0.5710211066742726,0.5633512139320374
42,0.051847865087908146,0.5721620079863092,0.5627756118774414
42,0.052027269465374955,0.5721620079863092,0.5620529651641846
42,0.052027269465374955,0.5727324586423275,0.561089277267456
42,0.0527448869752422,0.5727324586423275,0.5593739151954651
42,0.0527448869752422,0.5733029092983457,0.5577414631843567
42,0.052924291352709006,0.5733029092983457,0.5570728778839111
42,0.052924291352709006,0.573873359954364,0.5569047331809998
42,0.053103695730175815,0.5750142612664004,0.5561493039131165
42,0.053283100107642624,0.5750142612664004,0.5561063289642334
42,0.053283100107642624,0.5772960638904735,0.5553770661354065
42,0.05346250448510944,0.5772960638904735,0.5549163222312927
42,0.05346250448510944,0.57843696520251,0.5544610023498535
42,0.05364190886257625,0.57843696520251,0.5534803867340088
42,0.05364190886257625,0.5790074158585282,0.5525261759757996
42,0.054180121994976675,0.5790074158585282,0.551706075668335
42,0.054180121994976675,0.5795778665145465,0.5516367554664612
42,0.05471833512737711,0.5795778665145465,0.5513297915458679
42,0.05471833512737711,0.5801483171705647,0.5509207844734192
42,0.055256548259777535,0.5801483171705647,0.5501627326011658
42,0.055256548259777535,0.580718767826583,0.5500907897949219
42,0.05543595263724435,0.580718767826583,0.5500888824462891
42,0.05543595263724435,0.5818596691386195,0.5495830774307251
42,0.05561535701471116,0.5818596691386195,0.5494158267974854
42,0.05561535701471116,0.583000570450656,0.5486645698547363
42,0.05597416576964478,0.583000570450656,0.5480846166610718
42,0.05597416576964478,0.5835710211066742,0.5479044914245605
42,0.05615357014711159,0.5835710211066742,0.547221839427948
42,0.05615357014711159,0.5841414717626925,0.5472201704978943
42,0.0563329745245784,0.5841414717626925,0.5471122860908508
42,0.0563329745245784,0.5847119224187107,0.5469844937324524
42,0.05651237890204521,0.5847119224187107,0.546536386013031
42,0.05651237890204521,0.5852823730747291,0.5459097623825073
42,0.05669178327951202,0.5852823730747291,0.5457322001457214
42,0.05669178327951202,0.5864232743867656,0.5450477004051208
42,0.05687118765697883,0.5864232743867656,0.5447589159011841
42,0.05687118765697883,0.5869937250427838,0.544318675994873
42,0.05705059203444564,0.5869937250427838,0.5441972613334656
42,0.05705059203444564,0.587564175698802,0.5440839529037476
42,0.057229996411912454,0.587564175698802,0.5440186858177185
42,0.057229996411912454,0.5898459783228751,0.543049693107605
42,0.05740940078937926,0.5898459783228751,0.542953372001648
42,0.05740940078937926,0.5904164289788933,0.542776346206665
42,0.05758880516684607,0.5904164289788933,0.542664647102356
42,0.05758880516684607,0.5909868796349116,0.5425469875335693
42,0.05776820954431288,0.5909868796349116,0.5425179600715637
